id,location_type,species,common_name,space_type,address,street,side,dbh,stems,height,space_length,space_width,overhead_utilities,hardscape,cultivar,date,notes,longitude,latitude,x,y
225067,Street,Phellodendron amurense,Amur corktree,Tree Lawn,3203,FALLSTAFF ROAD,Front,17.7,1,20,>20,4,None,None, ,"4/25/2017, 8:00 PM",severe girdling roots,-76.69561702,39.36916306,1398388.426992014,620184.6604726762
225069,Street,Acer platanoides,"maple, Norway",Tree Lawn,3201,FALLSTAFF ROAD,Front,15,1,40,>20,4,None,None, ,"4/25/2017, 8:00 PM", ,-76.69493155,39.36970217,1398581.5650571734,620381.6699211746
225072,Street,Acer rubrum,"maple, red",Tree Lawn,3300,CLARKS LANE,Front,14.1,1,40,>20,6,None,None, ,"4/25/2017, 8:00 PM", ,-76.69603833,39.36643289,1398272.6260425001,619189.8278166652
225073,Street,Acer rubrum,"maple, red",Tree Lawn,3300,CLARKS LANE,Front,16.8,1,30,>20,6,Both,None, ,"4/25/2017, 8:00 PM", ,-76.6966986,39.36560638,1398086.9476080835,618888.1571601778
225074,Street,Acer platanoides,"maple, Norway",Tree Lawn,3300,CLARKS LANE,Front,14,1,20,>20,6,Both,None, ,"4/25/2017, 8:00 PM",leaning,-76.69706606,39.36514185,1397983.6184184253,618718.6122236699
225076,Street,Tilia cordata,"linden, littleleaf",Tree Lawn,6713,WESTERN RUN DR,Front,17.2,1,40,>20,5,None,None, ,"4/25/2017, 8:00 PM", ,-76.69896131,39.36503086,1397447.8973770142,618676.4134891778
225077,Street,Acer platanoides,"maple, Norway",Open/Unrestricted,6704,CROSS COUNTRY BLVD,Opposite,11.2,1,30,>20,10,None,None, ,"4/25/2017, 8:00 PM", ,-76.69835048,39.36465654,1397621.0505740047,618540.6401386708
225078,Street,Zelkova serrata,"zelkova, Japanese",Open/Unrestricted,6708,CROSS COUNTRY BLVD,Opposite,14.4,1,30,>20,>20,None,None, ,"4/25/2017, 8:00 PM", ,-76.69940625,39.3648131,1397322.3576018363,618596.6807090044
225079,Street,Picea glauca,"spruce, white",Open/Unrestricted,6810,CROSS COUNTRY BLVD,Front,4.5,1,9,>20,>20,Both,None,Conica,"4/25/2017, 8:00 PM",DBH estimated,-76.70100013,39.36567362,1396870.6842925847,618908.6361218393
225080,Street,Liquidambar styraciflua,"sweetgum, American",Tree Lawn,3502,LABYRINTH ROAD,Front,8.3,1,40,>20,4,None,None,Rotundiloba,"4/25/2017, 8:00 PM", ,-76.70021626,39.36474088,1397093.4246607572,618569.6236765087
225081,Street,Acer platanoides,"maple, Norway",Tree Lawn,3506,LABYRINTH ROAD,Front,10.1,1,30,>20,3,None,None, ,"4/25/2017, 8:00 PM", ,-76.70063743,39.36442004,1396974.7283758372,618452.3712863326
225082,Street,Liquidambar styraciflua,"sweetgum, American",Tree Lawn,3510,LABYRINTH ROAD,Front,8.9,1,35,20,4,Communication,None,Rotundiloba,"4/25/2017, 8:00 PM", ,-76.70094023,39.36418888,1396889.3902919292,618367.8911403418
225083,Street,Acer saccharinum,"maple, silver",Tree Lawn,3516,LABYRINTH ROAD,Front,14.5,1,25,>20,4,None,None, ,"4/25/2017, 8:00 PM", ,-76.70135712,39.36387943,1396771.8885584176,618254.7922851741
225088,Street,Platanus x acerifolia,"planetree, London",Tree Lawn,3501,LABYRINTH ROAD,Front,24.3,1,55,>20,3,None,None, ,"4/25/2017, 8:00 PM",leaning,-76.70004656,39.36474933,1397141.3956934214,618572.8602185845
225091,Street,Acer rubrum,"maple, red",Tree Lawn,3315,CLARKS LANE,Front,29,1,55,>20,6,None,None, ,"4/25/2017, 8:00 PM",DBH at 4,-76.69573863,39.3665751,1398357.1888655126,619241.9080930948
225097,Street,Tilia cordata,"linden, littleleaf",Tree Lawn,3205,FALLSTAFF ROAD,Side,25.7,1,65,>20,4,None,None, ,"4/25/2017, 8:00 PM",cabling system installed,-76.69574489,39.36937915,1398352.01302284,620263.2459454238
225099,Street,Magnolia x soulangiana,"magnolia, saucer",Tree Lawn,3207,FALLSTAFF ROAD,Front,14,3,33,>20,4,None,None, ,"4/25/2017, 8:00 PM", ,-76.69661622,39.36969629,1398105.2881225944,620377.9409260005
225101,Street,Acer platanoides,"maple, Norway",Tree Lawn,6719,WESTBROOK ROAD,Front,5.2,1,15,>20,4,None,None, ,"4/25/2017, 8:00 PM",DBH at 3,-76.69748613,39.36753912,1397861.9549478441,619591.3985358328
225102,Street,Tilia cordata,"linden, littleleaf",Tree Lawn,3205,FALLSTAFF ROAD,Front,26.4,1,55,>20,4,None,None, ,"4/25/2017, 8:00 PM", ,-76.69605055,39.36970364,1398265.2051255852,620381.149909094
225107,Street,Tilia cordata,"linden, littleleaf",Tree Lawn,6720,WESTBROOK ROAD,Front,24.4,1,45,>20,4,None,None, ,"4/25/2017, 8:00 PM", ,-76.69630059,39.36810249,1398196.455591172,619797.7127557546
225112,Street,Acer rubrum,"maple, red",Tree Lawn,3300,CLARKS LANE,Front,22.3,1,40,>20,6,None,None, ,"4/25/2017, 8:00 PM", ,-76.6961258,39.36632154,1398248.031931594,619149.1861656755
225114,Street,Acer rubrum,"maple, red",Tree Lawn,3300,CLARKS LANE,Front,19.9,1,30,>20,6,Both,None, ,"4/25/2017, 8:00 PM",cavity or decay,-76.69678987,39.36549649,1398061.275743425,618848.0470041782
225116,Street,Acer rubrum,"maple, red",Tree Lawn,3300,CLARKS LANE,Front,17.6,1,15,>20,6,Both,None, ,"4/25/2017, 8:00 PM", ,-76.69716303,39.36502535,1397956.3412420005,618676.0870462507
225117,Street,Tilia cordata,"linden, littleleaf",Tree Lawn,6715,WESTERN RUN DR,Front,22.4,1,45,>20,5,None,None, ,"4/25/2017, 8:00 PM", ,-76.69914337,39.36507312,1397396.371233344,618691.637868166
225118,Street,Zelkova serrata,"zelkova, Japanese",Open/Unrestricted,6706,CROSS COUNTRY BLVD,Opposite,16.4,1,40,>20,>20,None,None, ,"4/25/2017, 8:00 PM", ,-76.698678,39.36466315,1397528.4398668408,618542.7438089997
225119,Street,Picea glauca,"spruce, white",Open/Unrestricted,6810,CROSS COUNTRY BLVD,Front,4.3,1,8,>20,>20,Both,None,Conica,"4/25/2017, 8:00 PM", ,-76.70097493,39.36566406,1396877.8191208392,618905.1791077554
225120,Street,Zelkova serrata,"zelkova, Japanese",Open/Unrestricted,6708,CROSS COUNTRY BLVD,Opposite,24.3,1,45,>20,>20,None,None, ,"4/25/2017, 8:00 PM",DBH at 4,-76.69961826,39.36489946,1397262.3111340106,618627.9408170879
225121,Street,Platanus x acerifolia,"planetree, London",Tree Lawn,3510,LABYRINTH ROAD,Front,25.6,1,55,>20,3,None,None, ,"4/25/2017, 8:00 PM", ,-76.70077291,39.36432008,1396936.5434128344,618415.8352701664
225122,Street,Liquidambar styraciflua,"sweetgum, American",Tree Lawn,3502,LABYRINTH ROAD,Front,9.6,1,40,>20,4,None,None,Rotundiloba,"4/25/2017, 8:00 PM", ,-76.70026998,39.36469898,1397078.2872238457,618554.3136677593
225124,Street,Tilia cordata,"linden, littleleaf",Tree Lawn,3505,LABYRINTH ROAD,Front,13,1,35,>20,3,None,None, ,"4/25/2017, 8:00 PM", ,-76.70032227,39.36453471,1397063.699654594,618494.4286169261
225129,Street,Quercus acutissima,"oak, sawtooth",Tree Lawn,3509,LABYRINTH ROAD,Front,10.8,1,60,>20,3,None,None, ,"4/25/2017, 8:00 PM", ,-76.70073393,39.36422122,1396947.682170093,618379.8622450083
225131,Street,Prunus serrulata,"cherry, Japanese flowering",Open/Unrestricted,3501,LABYRINTH ROAD,Side,9,2,15,>20,>20,None,None, ,"4/25/2017, 8:00 PM", ,-76.69984263,39.36481402,1397198.976286918,618596.6095149219
225134,Street,Acer rubrum,"maple, red",Tree Lawn,3315,CLARKS LANE,Front,26,1,60,>20,6,None,None, ,"4/25/2017, 8:00 PM", ,-76.69526137,39.36716531,1398491.4064448476,619457.3338433355
225136,Street,Magnolia grandiflora,"magnolia, southern",Tree Lawn,3310,LABYRINTH ROAD,Front,2,3,7,>20,5,None,None,Little Gem,"4/25/2017, 8:00 PM", ,-76.69853715,39.36837002,1397563.8065940142,619893.0636149198
225141,Street,Magnolia grandiflora,"magnolia, southern",Tree Lawn,3207,FALLSTAFF ROAD,Front,10.8,1,30,>20,4,None,None, ,"4/25/2017, 8:00 PM", ,-76.69653684,39.36970143,1398127.7250855863,620379.8894129246
225142,Street,Tilia cordata,"linden, littleleaf",Tree Lawn,3205,FALLSTAFF ROAD,Front,28,1,60,>20,10,None,None, ,"4/25/2017, 8:00 PM",cabling system installed,-76.69587181,39.36970033,1398315.7404575944,620380.1138219237
225143,Street,Acer platanoides,"maple, Norway",Tree Lawn,6719,WESTBROOK ROAD,Front,8.3,1,25,>20,4,None,None, ,"4/25/2017, 8:00 PM", ,-76.69758453,39.36756117,1397834.1085468382,619599.3378244191
225144,Street,Acer saccharinum,"maple, silver",Tree Lawn,6709,WESTBROOK ROAD,Front,22.9,1,40,>20,4,None,None, ,"4/25/2017, 8:00 PM", ,-76.69597164,39.3687015,1398288.7300129235,620016.2057570815
225149,Street,Acer rubrum,"maple, red",Tree Lawn,3300,CLARKS LANE,Front,12.4,1,40,>20,6,None,None, ,"4/25/2017, 8:00 PM", ,-76.69508761,39.36760228,1398539.9991954267,619616.6589840055
225151,Street,Acer saccharinum,"maple, silver",Tree Lawn,6714,WESTBROOK ROAD,Front,26.6,1,65,>20,4,None,None, ,"4/25/2017, 8:00 PM", ,-76.69574584,39.368793,1398352.455935344,620049.7483409196
225152,Street,Acer pseudoplatanus,"maple, sycamore",Tree Lawn,3201,FALLSTAFF ROAD,Front,13.9,1,30,>20,4,None,None, ,"4/25/2017, 8:00 PM", ,-76.694489,39.36962904,1398706.7728120089,620355.4517977536
225157,Street,Acer rubrum,"maple, red",Tree Lawn,3300,CLARKS LANE,Front,18,1,30,>20,6,Both,None, ,"4/25/2017, 8:00 PM", ,-76.69688875,39.3653686,1398033.475274086,618801.3705883324
225158,Street,Tilia americana,"linden, American",Tree Lawn,3500,LABYRINTH ROAD,Front,1,3,5,>20,3,None,None, ,"4/25/2017, 8:00 PM", ,-76.70005179,39.36487245,1397139.770040512,618617.6990396678
225160,Street,Zelkova serrata,"zelkova, Japanese",Open/Unrestricted,3500,LABYRINTH ROAD,Opposite,21.8,1,45,>20,>20,None,None, ,"4/25/2017, 8:00 PM", ,-76.70002279,39.36511262,1397147.6807858348,618705.2044420838
225161,Street,Zelkova serrata,"zelkova, Japanese",Open/Unrestricted,6708,CROSS COUNTRY BLVD,Opposite,26.8,1,40,>20,>20,None,None, ,"4/25/2017, 8:00 PM",DBH at 3.5,-76.69894325,39.36469476,1397453.4062242508,618554.0085502565
225162,Street,Platanus x acerifolia,"planetree, London",Tree Lawn,3510,LABYRINTH ROAD,Front,21.8,1,60,>20,3,None,None, ,"4/25/2017, 8:00 PM", ,-76.70082615,39.36427745,1396921.5411462635,618400.2575454265
225163,Street,Acer saccharinum,"maple, silver",Tree Lawn,3504,LABYRINTH ROAD,Front,10.6,1,35,>20,3,None,None, ,"4/25/2017, 8:00 PM", ,-76.70035935,39.36462511,1397053.1081403345,618527.3245485127
225165,Street,Fraxinus pennsylvanica,"ash, green",Open/Unrestricted,6715,PARK HEIGHTS AVE,Front,40.4,1,88,>20,>20,None,None, ,"4/25/2017, 8:00 PM", ,-76.70127821,39.36370008,1396794.4131196737,618189.5397910029
225168,Street,Acer saccharinum,"maple, silver",Tree Lawn,6715,PARK HEIGHTS AVE,Side,27.5,1,40,>20,3,None,None, ,"4/25/2017, 8:00 PM", ,-76.70100013,39.36402166,1396872.6550891697,618306.9280076772
225170,Street,Acer platanoides,"maple, Norway",Tree Lawn,3509,LABYRINTH ROAD,Front,13.1,1,40,>20,3,None,None, ,"4/25/2017, 8:00 PM",leaning,-76.70064504,39.36429399,1396972.7287079245,618406.4494621754
225171,Street,Acer rubrum,"maple, red",Tree Lawn,3315,CLARKS LANE,Front,21.7,1,60,>20,6,None,None, ,"4/25/2017, 8:00 PM", ,-76.6955404,39.36682611,1398412.9279272556,619333.5201145858
225172,Street,Acer saccharinum,"maple, silver",Tree Lawn,3315,CLARKS LANE,Front,23.3,1,55,>20,6,None,None, ,"4/25/2017, 8:00 PM",leaning,-76.69691086,39.3651253,1398027.5176088363,618712.7287052572
225173,Street,Acer rubrum,"maple, red",Tree Lawn,3315,CLARKS LANE,Front,15,1,40,>20,6,None,None, ,"4/25/2017, 8:00 PM", ,-76.69592972,39.36634909,1398303.4353640974,619159.404977262
225174,Street,Acer rubrum,"maple, red",Tree Lawn,3315,CLARKS LANE,Front,21.8,1,55,>20,6,None,None, ,"4/25/2017, 8:00 PM", ,-76.69516154,39.36729797,1398519.4683965892,619505.7504131794
225178,Street,Acer saccharinum,"maple, silver",Tree Lawn,6709,WESTBROOK ROAD,Front,29.2,1,50,>20,4,None,None, ,"4/25/2017, 8:00 PM", ,-76.69575678,39.36906715,1398349.0320576727,620149.5929575115
225181,Street,Tilia cordata,"linden, littleleaf",Tree Lawn,3207,FALLSTAFF ROAD,Front,30.3,1,55,>20,4,None,None, ,"4/25/2017, 8:00 PM", ,-76.69638473,39.36970106,1398170.7309050858,620379.8985992521
225182,Street,Tilia cordata,"linden, littleleaf",Tree Lawn,3205,FALLSTAFF ROAD,Front,20.5,1,38,>20,15,None,None, ,"4/25/2017, 8:00 PM",cabling system installed,-76.69574774,39.36959523,1398350.94445543,620341.948872
225185,Street,Quercus macrocarpa,"oak, bur",Tree Lawn,6711,WESTBROOK ROAD,Front,7.6,1,25,>20,4,None,None, ,"4/25/2017, 8:00 PM", ,-76.69605625,39.36859419,1398264.9380657524,619977.0408091694
225188,Street,Acer rubrum,"maple, red",Tree Lawn,3300,CLARKS LANE,Front,12.7,1,40,>20,6,None,None, ,"4/25/2017, 8:00 PM", ,-76.69513943,39.36753907,1398525.4267180115,619593.5868516713
225189,Street,Acer saccharinum,"maple, silver",Tree Lawn,6714,WESTBROOK ROAD,Front,31.1,1,60,>20,4,None,None, ,"4/25/2017, 8:00 PM",DBH at 4,-76.6956907,39.36888892,1398367.9290015101,620084.736131832
225190,Street,Acer rubrum,"maple, red",Tree Lawn,3300,CLARKS LANE,Front,16,1,35,>20,6,None,None, ,"4/25/2017, 8:00 PM", ,-76.69594183,39.36654645,1398299.771001339,619231.280817762
225191,Street,Acer rubrum,"maple, red",Tree Lawn,3300,CLARKS LANE,Front,24.6,1,45,>20,6,None,None, ,"4/25/2017, 8:00 PM", ,-76.69642717,39.36594044,1398163.2850538343,619010.0906433463
225192,Street,Acer rubrum,"maple, red",Tree Lawn,3300,CLARKS LANE,Front,27.8,1,40,>20,6,None,None, ,"4/25/2017, 8:00 PM", ,-76.69487513,39.36787496,1398599.741858095,619716.1810946763
225193,Street,Acer rubrum,"maple, red",Tree Lawn,3300,CLARKS LANE,Front,15.5,1,40,>20,6,None,None, ,"4/25/2017, 8:00 PM", ,-76.69565329,39.36690109,1398380.9197891802,619360.7257688344
225194,Street,Tilia cordata,"linden, littleleaf",Tree Lawn,6711,WESTERN RUN DR,Front,16.6,1,40,>20,5,None,None, ,"4/25/2017, 8:00 PM", ,-76.6987203,39.36499007,1397516.0875293463,618661.7796601653
225195,Street,Acer rubrum,"maple, red",Tree Lawn,3300,CLARKS LANE,Front,16.6,1,30,>20,6,Both,None, ,"4/25/2017, 8:00 PM", ,-76.69697574,39.36526349,1398009.007147178,618763.0048514158
225197,Street,Liquidambar styraciflua,"sweetgum, American",Tree Lawn,3500,LABYRINTH ROAD,Front,2.5,1,15,>20,4,None,None, ,"4/25/2017, 8:00 PM", ,-76.70011834,39.36481769,1397121.0194218457,618597.6918618381
225198,Street,Tilia cordata,"linden, littleleaf",Tree Lawn,6707,WESTERN RUN DR,Front,21.7,1,40,>20,5,None,None, ,"4/25/2017, 8:00 PM", ,-76.69793976,39.36498529,1397736.7793451697,618660.7688354254
225199,Street,Zelkova serrata,"zelkova, Japanese",Open/Unrestricted,6708,CROSS COUNTRY BLVD,Opposite,13,1,25,>20,>20,None,None, ,"4/25/2017, 8:00 PM",DBH at 2,-76.69919424,39.36474988,1397382.376182586,618573.8539829999
225200,Street,Quercus rubra,"oak, northern red",Open/Unrestricted,6807,CROSS COUNTRY BLVD,Front,23,1,60,>20,>20,None,None, ,"4/25/2017, 8:00 PM",DBH estimated,-76.70045014,39.36546892,1397026.4290598333,618834.5857450068
225202,Street,Platanus x acerifolia,"planetree, London",Tree Lawn,3510,LABYRINTH ROAD,Front,24.6,1,60,20,3,None,None, ,"4/25/2017, 8:00 PM", ,-76.70088272,39.36423151,1396905.6022017598,618383.4724740088
225203,Street,Liquidambar styraciflua,"sweetgum, American",Tree Lawn,6715,PARK HEIGHTS AVE,Side,8.1,1,25,>20,3,None,None,Rotundiloba,"4/25/2017, 8:00 PM", ,-76.70124209,39.36384305,1396804.4573909193,618241.6463140845
225204,Street,Platanus x acerifolia,"planetree, London",Tree Lawn,3501,LABYRINTH ROAD,Front,23.8,1,55,>20,3,None,None, ,"4/25/2017, 8:00 PM",leaning,-76.70011501,39.36469641,1397122.105377674,618553.520362258
225205,Street,Acer saccharinum,"maple, silver",Tree Lawn,3315,CLARKS LANE,Front,26.8,1,50,>20,6,Both,None, ,"4/25/2017, 8:00 PM",leaning,-76.69650823,39.36562033,1398140.7555713356,618893.4173202515
225206,Street,Acer saccharinum,"maple, silver",Tree Lawn,3516,LABYRINTH ROAD,Front,24.2,1,50,>20,4,None,None, ,"4/25/2017, 8:00 PM", ,-76.70127679,39.36393603,1396794.5351666808,618275.4815482497
225209,Street,Liquidambar styraciflua,"sweetgum, American",Tree Lawn,3507,LABYRINTH ROAD,Front,7.5,1,30,>20,3,None,None,Rotundiloba,"4/25/2017, 8:00 PM", ,-76.70051669,39.36438733,1397008.9054728448,618440.5694726706
225210,Street,Acer rubrum,"maple, red",Tree Lawn,3315,CLARKS LANE,Front,18,1,45,>20,6,None,None, ,"4/25/2017, 8:00 PM", ,-76.69545341,39.36693452,1398437.390804842,619373.0902454257
225213,Street,Acer platanoides,"maple, Norway",Tree Lawn,3301,CLARKS LANE,Front,13.9,1,35,>20,6,None,None, ,"4/25/2017, 8:00 PM", ,-76.69494288,39.36757066,1398580.9587591738,619605.2787574232
225218,Street,Malus spp.,"crabapple, flowering",Tree Lawn,2701,MANHATTAN AVE,Side,8.7,1,20,>20,4,Both,None, ,"4/26/2017, 8:00 PM", ,-76.67375909,39.35826682,1404582.2558116764,616237.1726327538
225219,Street,Malus spp.,"crabapple, flowering",Tree Lawn,2701,MANHATTAN AVE,Side,13,1,18,>20,4,Both,None, ,"4/26/2017, 8:00 PM", ,-76.67372146,39.35811784,1404593.0907637626,616182.947019428
225220,Street,Malus spp.,"crabapple, flowering",Tree Lawn,2701,MANHATTAN AVE,Side,13.9,1,20,>20,4,Both,None, ,"4/26/2017, 8:00 PM", ,-76.67369888,39.35803288,1404599.5858295113,616152.0225405842
225221,Street,Diospyros virginiana,"persimmon, common",Tree Lawn,3411,DEVONSHIRE DR,Front,15.4,1,50,>20,3,None,None, ,"4/26/2017, 8:00 PM", ,-76.68698693,39.35742747,1400842.9722797573,615918.3507638425
225222,Street,Platanus x acerifolia,"planetree, London",Tree Lawn,3405,DEVONSHIRE DR,Front,31.1,1,65,>20,3,None,None, ,"4/26/2017, 8:00 PM",poor root system,-76.68652449,39.35767274,1400973.428711757,616008.1389700919
225223,Street,Platanus x acerifolia,"planetree, London",Tree Lawn,3403,DEVONSHIRE DR,Front,34.4,1,80,>20,5,None,None, ,"4/26/2017, 8:00 PM", ,-76.68638338,39.35774919,1401013.231781751,616036.1218537539
225225,Street,Platanus x acerifolia,"planetree, London",Tree Lawn,3402,GLEN AVE,Front,6.4,1,17,>20,8,None,None, ,"4/26/2017, 8:00 PM",DBH at 1,-76.68571701,39.35710016,1401202.472216919,615800.3683882505
225227,Street,Acer rubrum,"maple, red",Tree Lawn,3408,GLEN AVE,Front,39.3,1,50,>20,8,None,None, ,"4/26/2017, 8:00 PM",DBH at 1.5; vines >50%,-76.68593742,39.35697752,1401140.3017375916,615755.4836355001
225229,Street,Platanus x acerifolia,"planetree, London",Tree Lawn,3410,GLEN AVE,Front,7.7,1,22,10,8,None,None, ,"4/26/2017, 8:00 PM", ,-76.68634425,39.35676728,1401025.5273608416,615678.5106923431
225230,Street,Platanus x acerifolia,"planetree, London",Tree Lawn,3412,GLEN AVE,Front,5.1,1,19,>20,8,None,None, ,"4/26/2017, 8:00 PM", ,-76.68649977,39.35668446,1400981.6544170976,615648.1928395927
225231,Street,Tilia americana,"linden, American",Tree Lawn,3502,GLEN AVE,Front,6.5,1,24,>20,8,None,None, ,"4/26/2017, 8:00 PM", ,-76.68706109,39.35638503,1400823.304996252,615538.5828225911
225232,Street,Tilia americana,"linden, American",Tree Lawn,3506,GLEN AVE,Front,6,1,25,>20,8,None,None, ,"4/26/2017, 8:00 PM", ,-76.68734638,39.35622814,1400742.8281230927,615481.1629899293
225233,Street,Acer rubrum,"maple, red",Open/Unrestricted,5901,PARK HEIGHTS AVE,Front,29.5,1,35,>20,>20,Electric,None, ,"4/26/2017, 8:00 PM",DBH at 2,-76.68807954,39.35588993,1400535.9325395077,615357.2649437487
225234,Street,Acer rubrum,"maple, red",Open/Unrestricted,5901,PARK HEIGHTS AVE,Front,33.1,1,55,>20,>20,None,None, ,"4/26/2017, 8:00 PM",DBH at 2,-76.68817081,39.35592914,1400510.0756358355,615371.4571725875
225235,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,5903,PARK HEIGHTS AVE,Front,49.8,1,65,>20,>20,None,None, ,"4/26/2017, 8:00 PM",DBH at 2; vines >50%,-76.68832926,39.35600951,1400465.1695576757,615400.5788335055
225236,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,5905,PARK HEIGHTS AVE,Front,29,1,55,>20,>20,None,None, ,"4/26/2017, 8:00 PM", ,-76.68842053,39.35605754,1400439.301827252,615417.9843105078
225237,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,5907,PARK HEIGHTS AVE,Front,8.7,1,30,>20,>20,None,None, ,"4/26/2017, 8:00 PM", ,-76.68864744,39.35616732,1400375.0033994168,615457.7503070831
225246,Street,Quercus rubra,"oak, northern red",Open/Unrestricted,6727,REISTERSTOWN ROAD,Front,2.1,1,8,>20,>20,None,None, ,"4/24/2017, 8:00 PM", ,-76.70607371,39.35915386,1395443.862015009,616529.2288071662
225247,Street,Amelanchier laevis,"serviceberry, Allegheny",Open/Unrestricted,4023,BROOKHILL ROAD,Side,1.5,1,12,>20,>20,None,None, ,"4/24/2017, 8:00 PM", ,-76.70627146,39.35930198,1395387.7728883475,616582.9993689209
225248,Street,Acer rubrum,"maple, red",Tree Lawn,5814,NARCISSUS AVE,Front,8.2,1,30,>20,5,None,None, ,"4/25/2017, 8:00 PM", ,-76.68911403,39.35417437,1400245.5371229202,614731.3928359151
225249,Street,Prunus spp.,"cherry/plum, spp.",Median/Island,6812,REISTERSTOWN ROAD,Front,2,1,6,>20,7,None,None, ,"4/25/2017, 8:00 PM", ,-76.70747515,39.36007638,1395046.5170091689,616863.9735445082
225250,Street,Acer saccharum,"maple, sugar",Tree Lawn,5710,NARCISSUS AVE,Front,28.2,1,60,>20,5,None,None, ,"4/26/2017, 8:00 PM", ,-76.68769295,39.35258205,1400649.373257503,614152.783100754
225251,Street,Prunus spp.,"cherry/plum, spp.",Tree Lawn,6956,REISTERSTOWN ROAD,Front,1.9,1,8,>20,3,None,None, ,"4/25/2017, 8:00 PM", ,-76.70996608,39.36184221,1394340.1489993334,617504.9079581648
225252,Street,Acer saccharum,"maple, sugar",Tree Lawn,5716,NARCISSUS AVE,Front,32.6,1,60,>20,5,None,None, ,"4/26/2017, 8:00 PM",cavity or decay,-76.68790258,39.35281969,1400589.796276927,614239.1366025954
225253,Street,Prunus spp.,"cherry/plum, spp.",Tree Lawn,6950,REISTERSTOWN ROAD,Front,1.6,1,8,>20,3,Electric,None, ,"4/25/2017, 8:00 PM", ,-76.70982918,39.36174187,1394378.9743809998,617468.4851307571
225254,Street,Prunus spp.,"cherry/plum, spp.",Tree Lawn,6942,REISTERSTOWN ROAD,Front,1.5,1,7,>20,3,Electric,None, ,"4/25/2017, 8:00 PM", ,-76.70969299,39.36163713,1394417.6032407582,617430.4553511739
225257,Street,Prunus spp.,"cherry/plum, spp.",Tree Lawn,6938,REISTERSTOWN ROAD,Front,1.5,1,7,>20,3,Electric,None, ,"4/25/2017, 8:00 PM", ,-76.70959245,39.36157538,1394446.1018714309,617408.0557896793
